# Ce fichier contient la répartition d'une charge q=+1 distribuée sur une plaque 
# métallique 
# 1ere colonne : position sur la plaque
# 2e colonne : charge 
0.265	0.00192729
0.27	0.00192828
0.275	0.00192929
0.28	0.00193032
0.285	0.00193138
0.29	0.00193247
0.295	0.00193359
0.3	0.00193473
0.305	0.0019359
0.31	0.0019371
0.315	0.00193833
0.32	0.00193959
0.325	0.00194088
0.33	0.0019422
0.335	0.00194355
0.34	0.00194493
0.345	0.00194635
0.35	0.0019478
0.355	0.00194928
0.36	0.0019508
0.365	0.00195235
0.37	0.00195395
0.375	0.00195557
0.38	0.00195724
0.385	0.00195895
0.39	0.00196069
0.395	0.00196248
0.4	0.00196431
0.405	0.00196618
0.41	0.0019681
0.415	0.00197006
0.42	0.00197206
0.425	0.00197412
0.43	0.00197622
0.435	0.00197837
0.44	0.00198057
0.445	0.00198283
0.45	0.00198514
0.455	0.0019875
0.46	0.00198992
0.465	0.0019924
0.47	0.00199494
0.475	0.00199754
0.48	0.0020002
0.485	0.00200293
0.49	0.00200572
0.495	0.00200858
0.5	0.00201152
0.505	0.00201452
0.51	0.0020176
0.515	0.00202076
0.52	0.00202399
0.525	0.00202731
0.53	0.00203071
0.535	0.00203419
0.54	0.00203777
0.545	0.00204144
0.55	0.0020452
0.555	0.00204906
0.56	0.00205302
0.565	0.00205709
0.57	0.00206126
0.575	0.00206554
0.58	0.00206994
0.585	0.00207446
0.59	0.0020791
0.595	0.00208387
0.6	0.00208877
0.605	0.00209381
0.61	0.00209898
0.615	0.00210431
0.62	0.00210978
0.625	0.00211542
0.63	0.00212121
0.635	0.00212718
0.64	0.00213332
0.645	0.00213964
0.65	0.00214615
0.655	0.00215286
0.66	0.00215978
0.665	0.00216691
0.67	0.00217426
0.675	0.00218184
0.68	0.00218966
0.685	0.00219774
0.69	0.00220607
0.695	0.00221469
0.7	0.00222358
0.705	0.00223278
0.71	0.00224229
0.715	0.00225213
0.72	0.00226231
0.725	0.00227285
0.73	0.00228377
0.735	0.00229509
0.74	0.00230682
0.745	0.00231899
0.75	0.00233162
0.755	0.00234474
0.76	0.00235837
0.765	0.00237254
0.77	0.00238728
0.775	0.00240263
0.78	0.00241861
0.785	0.00243527
0.79	0.00245266
0.795	0.00247081
0.8	0.00248977
0.805	0.00250961
0.81	0.00253037
0.815	0.00255212
0.82	0.00257494
0.825	0.00259889
0.83	0.00262407
0.835	0.00265057
0.84	0.00267849
0.845	0.00270795
0.85	0.00273909
0.855	0.00277203
0.86	0.00280696
0.865	0.00284406
0.87	0.00288352
0.875	0.0029256
0.88	0.00297056
0.885	0.00301871
0.89	0.00307043
0.895	0.00312612
0.9	0.00318629
0.905	0.00325152
0.91	0.0033225
0.915	0.00340006
0.92	0.00348523
0.925	0.00357923
0.93	0.00368362
0.935	0.00380034
0.94	0.00393188
0.945	0.0040815
0.95	0.00425354
0.955	0.00445395
0.96	0.00469116
0.965	0.00497749
0.97	0.00533198
0.975	0.00578579
0.98	0.00639436
0.985	0.00726871
0.99	0.00867559
0.995	0.0115051
1	0.0228857
